pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
80	GO_ENDODERM_FORMATION	0.000174881494776566	0.019097059229601	0.725475981565394	1.74697554190765	75	39	c("TBX20", "FN1", "SOX17", "LAMB1", "COL12A1", "GATA6", "VTN", "COL5A1", "CDC73", "MMP14", "MMP2", "ITGA4", "ITGAV", "SMAD2", "ITGA7", "HSBP1", "RTF1")
81	GO_BASEMENT_MEMBRANE	0.000184959362707461	0.0198302533941376	0.65478226168408	1.67357221022749	85	67	c("CCDC80", "TIMP1", "THBS2", "LAMA4", "MATN2", "LAMC1", "COL4A4", "HMCN1", "ADAMTS1", "FN1", "LAMB1", "NID2", "COL5A1", "FRAS1", "SPARC", "HSPG2", "LAMA1", "LOXL2", "MMRN2")
82	GO_HETEROTYPIC_CELL_CELL_ADHESION	0.000186135620228856	0.0198302533941376	0.711238695825414	1.73385735297288	81	43	c("CD1D", "CD200", "IL1B", "PKP2", "ITGB1", "NRCAM", "PARVA", "THY1", "JAM3", "NFASC", "DSC2", "ITGA4", "ITGAV", "MYADM", "ITGA7")
83	GO_KERATINOCYTE_PROLIFERATION	0.000200973284908342	0.0211530435778226	0.755369099792877	1.75394055095774	83	30	c("FGF7", "PRKD1", "CDH13", "CD109", "EREG", "ZFP36", "MDK", "HAS2", "KLF9", "ZFP36L1")
84	GO_DNA_REPLICATION_ORIGIN_BINDING	0.000216484295048414	0.022514366685035	-0.704087851490231	-2.01804185636201	21	22	c("DDX11", "MCM5", "MCM4", "MCM2", "MCM7", "MCM3")
85	GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.000225359636419787	0.0231616680442736	0.615741316021917	1.61550049494512	107	92	c("SULF1", "ANGPT2", "THBS2", "WT1", "NPR1", "EMILIN1", "GPR4", "PPARG", "ADAMTS9", "DCN", "THBS1", "PDCD4", "PLK2", "PF4", "SPARC", "HSPG2", "ADGRB3", "MMRN2", "NFATC1", "NFATC2", "TIE1", "KRIT1", "SERPINF1", "FOXO4", "BMP4", "VASH1", "DLL4", "STAT1")
86	GO_CYTOKINE_ACTIVITY	0.000237179204631081	0.0238568561547733	0.621031712635248	1.62125207412689	112	86	c("IL33", "TIMP1", "IL6", "CCL2", "IL1B", "NAMPT", "EDN1", "CXCL12", "CXCL2", "CCL11", "PF4", "CMTM7", "TNFRSF11B", "CTF1", "TNFSF10", "GDF6", "TNFSF13B", "CXCL3", "FAM3C", "BMP4", "TGFB1", "AIMP1", "GRN", "IL1A", "CXCL16")
87	GO_METALLOENDOPEPTIDASE_ACTIVITY	0.000246418821210176	0.0238568561547733	0.657491498673671	1.67332960185916	113	64	c("PAPPA", "FAP", "ADAMTS1", "ADAMTS9", "ADAMTS5", "ADAM10", "ADAMTS2", "MMP19", "ADAM9", "MMP1", "MMP14", "MMP2", "ADAMTS3", "MME", "ADAMTS15", "ADAM17", "MMP16", "ADAMTS12", "ADAM33", "OMA1", "ZMPSTE24", "PMPCB", "ATP23")
88	GO_ARACHIDONIC_ACID_METABOLIC_PROCESS	0.000248993455700306	0.0238568561547733	0.734772239836116	1.73704204045954	105	34	c("PTGS1", "AKR1C3", "PTGS2", "PTGIS", "PLA2G4A", "PTGDS", "PTGES", "CYP1B1")
89	GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	0.000250190650086725	0.0238568561547733	0.755521936420234	1.74539769406735	103	29	c("IL1R1", "CD1D", "IL6", "IL1B", "ZBTB1", "IL18R1", "GATA3", "B2M")
90	GO_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	0.000251764219069769	0.0238568561547733	0.790548313543864	1.76235412710218	100	23	c("IL33", "CD200", "IL6", "IL1B", "PTGS2", "CTSC", "SPHK1", "ATM")
91	GO_CHEMOKINE_PRODUCTION	0.000251911239622352	0.0238568561547733	0.667293637689707	1.67846146459557	114	57	c("POSTN", "IL33", "IL6", "IL1B", "HIF1A", "IL1RL1", "EGR1", "ADORA2B", "PYCARD", "NR1H4", "SOCS5", "ZFPM1", "TWIST1", "ADAM17", "ARG2")
92	GO_REGULATION_OF_MUSCLE_HYPERTROPHY	0.000252977478347125	0.0238568561547733	0.682155864155812	1.69609378926197	113	51	c("IL6ST", "G6PD", "HAND2", "EDN1", "CAMK2D", "NR4A3", "GATA5", "RGS2", "FOXO1", "ATP2B4", "LMCD1", "MTPN")
93	GO_GROWTH_FACTOR_ACTIVITY	0.000253970652746556	0.0238568561547733	0.620327990173895	1.61941495135705	120	86	c("EFEMP1", "PDGFD", "HGF", "FGF7", "TIMP1", "IL6", "CLEC11A", "CXCL12", "EREG", "MDK", "TYMP", "JAG1", "FGF12", "GDF6", "CCN2", "BMP4", "TGFB1", "JAG2", "BDNF")
94	GO_ACUTE_PHASE_RESPONSE	0.000259476800415163	0.0241147800896475	0.739433160609405	1.74102072734614	109	33	c("IL6", "IL1B", "PTGS2", "FN1", "SERPINA3", "PLSCR1")
95	GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.000264798097014012	0.024313665978299	0.68339977182159	1.69535629828683	118	50	c("POSTN", "ANGPT2", "ARHGAP6", "MELTF", "ACVRL1", "SPOCK1", "FZD4", "THBS1", "PTEN", "MMP14", "JAG1", "MAP4K4", "ACER2")
96	GO_TERTIARY_GRANULE_LUMEN	0.000269008587403441	0.024313665978299	0.722704130573503	1.72836805765928	115	37	c("PTX3", "TNFAIP6", "IDH1", "LRG1", "QSOX1", "METTL7A", "PGM1", "FTH1", "PRSS3", "CST3", "YPEL5", "B2M", "TIMP2", "LTA4H", "ASAH1", "ALDOA")
97	GO_CARDIAC_VENTRICLE_MORPHOGENESIS	0.000271473679291676	0.024313665978299	0.683114547114667	1.6946487219556	121	50	c("GATA4", "TBX20", "HAND2", "HIF1A", "PKP2", "TBX5", "SOX4", "TNNT2", "HEG1", "PTCD2", "ZFPM2", "ENG", "GATA3", "MYL3", "JAG1")
98	GO_MONOCYTE_CHEMOTAXIS	0.000272749458089892	0.024313665978299	0.750067840937027	1.74163121386552	113	30	c("IL6", "CCL2", "CXCL12", "CCL11", "ANXA1", "NBL1", "SLIT2", "LYN", "LGALS3", "ANO6")
99	GO_PROTEOGLYCAN_BINDING	0.000278925013212237	0.024613019347698	0.769762713165596	1.74914941410403	113	26	c("HPSE", "CFH", "FN1", "APOE", "THBS1", "CTSK", "COL5A1", "ITGA2", "SEMA5A", "COMP", "SLIT2", "COL5A3", "GPNMB")
100	GO_LIPOXYGENASE_PATHWAY	0.000298717768071016	0.0260959842186839	0.889627308994913	1.73586717433641	105	11	c("PTGS2", "LTC4S", "PON2", "GPX4")
101	GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0.000321470668778054	0.0275406888075482	0.743745614894857	1.73507651135552	134	31	c("PDGFD", "CXCL12", "PLCB1", "THBS1", "MDK", "NBL1", "SLIT2", "LYN", "LGALS3", "KARS1", "RARRES2", "ANO6")
102	GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0.000321560240198021	0.0275406888075482	0.786176059056863	1.75260714439677	128	23	c("ARHGAP6", "IL1B", "ACVRL1", "THBS1", "PTEN", "ACE", "MMP14")
103	GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	0.000384783377358098	0.0323925267728216	0.605064328818816	1.59200903915472	184	96	c("PDGFD", "HGF", "ROR1", "UNC5B", "PDGFRA", "DCN", "ANGPT1", "ROR2", "CEACAM1", "PTEN", "F2R", "PIK3CG", "PTPN13", "PDGFRB", "FBXL2", "PIK3IP1", "LYN", "SERPINE2", "PPP1R16B", "TWIST1", "SOX9", "DIPK2A")
104	GO_MAST_CELL_MEDIATED_IMMUNITY	0.000388146066746836	0.0323925267728216	0.740281779305885	1.72699576486202	162	31	c("STXBP2", "IL13RA2", "GATA2", "SNX4", "NR4A3", "SPON2", "ADORA2B", "PIK3CG", "SERPINB9", "LYN", "RAC2", "STXBP1")
105	GO_CELLULAR_DIVALENT_INORGANIC_ANION_HOMEOSTASIS	0.000389333254481029	0.0323925267728216	-0.980024118110975	-1.71129804791068	78	4	c("SLC9A3R1", "ENPP1")
106	GO_SMOOTH_MUSCLE_CELL_MIGRATION	0.000397070405819045	0.0326838046874827	0.657129792500095	1.65889884956443	181	59	c("PDGFD", "POSTN", "PRKG1", "ADAMTS1", "CCN4", "NFE2L2", "NR4A3", "DDR1", "MDK", "VTN", "PARVA", "ACE", "ITGA2", "HAS2", "ARPC5", "SLIT2", "PDGFRB", "CRK")
107	GO_LIPID_DIGESTION	0.000400316746973518	0.0326838046874827	0.910648614666559	1.70705808671492	136	9	c("LIMA1", "AKR1C1", "CD36")
108	GO_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	0.00042321351631794	0.0341887236019383	0.799752076554064	1.74262792486661	165	20	c("IL33", "IRAK3", "IL13RA2", "ANGPT1", "TGFB1", "HMOX1", "SMAD7")
109	GO_BONE_MORPHOGENESIS	0.000426576336150558	0.0341887236019383	0.615705832877955	1.60584327529494	202	85	c("CSGALNACT1", "MATN2", "COL12A1", "SHOX2", "NAB2", "SERPINH1", "IFT80", "GLG1", "RARG", "HAS2", "CYP26B1", "COMP", "MMP14", "CHSY1", "TWIST1", "MATN3", "SOX9", "MMP16", "NAB1", "AXIN2", "OSR2", "TMEM119", "SFRP4", "RARB", "BMP4", "TGFBR2", "INSIG2", "ZMPSTE24", "COL6A3", "RAB23", "IMPAD1", "GNAS", "TEK", "MEF2C")
110	GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	0.000430856197435544	0.0342110562927391	0.643523501115122	1.64258989067019	199	66	c("PTX3", "IL1B", "DPYD", "PTGS2", "NQO1", "PTGIS", "EDN1", "CD34", "PTK2B", "ICAM1", "MOXD1", "ATP2B4", "SPR", "CYP1B1")
111	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.000434687185038238	0.0342110562927391	0.631811714705671	1.62739527128964	203	73	c("C3", "IL1R1", "CD1D", "IL6", "IL1B", "GATA2", "STAT6", "SNX4", "ZBTB1", "ADORA2B", "IL18R1", "CD40", "GATA3", "STXBP1", "B2M")
112	GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	0.000441627602371433	0.0344469529849717	0.643016613042031	1.64129606189297	204	66	c("AKR1C3", "IL6", "CCL2", "PRKCI", "GATA2", "ANGPT1", "THBS1", "NFE2L2", "ZFP36", "PDCD4", "MDK", "ICAM1", "CD40", "SEMA5A", "CD248", "ZFP36L1", "ITGA4", "GATA3", "KRIT1", "ANO6")
113	GO_GLUTATHIONE_TRANSFERASE_ACTIVITY	0.000460147144259986	0.0353620790223097	0.806578493662452	1.74178236511152	178	19	c("GSTM3", "LTC4S", "PTGES", "MGST1", "GSTT2", "GSTM2", "GSTM5")
114	GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.000461455701527393	0.0353620790223097	0.798240697878346	1.73933469092254	180	20	c("PTGS2", "GATA2", "SRPX2", "PIK3C2A", "PLK2", "ANXA1", "JCAD")
115	GO_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY	0.000479075665774271	0.0363930870974263	0.879510837279362	1.71612761486743	169	11	c("NAMPT", "PTGS2", "PTGIS", "RNLS", "NNMT")
116	GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	0.000515049362415328	0.0387885450867268	0.617970894679009	1.60544847470566	243	81	c("POSTN", "MELTF", "FZD4", "LAMC1", "FN1", "CARMIL1", "TYRO3", "LAMB1", "FERMT2", "ANTXR1", "PDPN", "DOCK1", "MDK", "PARVA", "FERMT3", "HAS2", "CRK", "ITGA4", "ITGAV", "MYADM", "WASHC2C", "BVES", "S100A10", "FLNA")
117	GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	0.000519769730458968	0.038809473207603	0.708565294035473	1.70039974837294	224	38	c("POSTN", "IL33", "IL6", "IL1B", "HIF1A", "IL1RL1", "EGR1", "ADORA2B", "PYCARD", "TWIST1", "ADAM17")
118	GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	0.000524795912700616	0.0388526872318016	0.868364098040827	1.72348759136993	188	12	c("IL1R1", "IL6", "IL1B", "CD55", "IL18R1", "GATA3")
119	GO_CELLULAR_EXTRAVASATION	0.000548730161942865	0.0402832495355703	0.682797186919885	1.67811930421166	243	46	c("PDGFD", "IL1R1", "CCL2", "CXCL12", "PLCB1", "ITGB1", "MDK", "ICAM1", "THY1", "PIK3CG", "CRK", "ITGA4", "GCNT1")
120	GO_RESPONSE_TO_FLUID_SHEAR_STRESS	0.000558614635703455	0.0406671454792116	0.746645487583639	1.716058593845	230	28	c("TFPI2", "SMAD6", "PTGS2", "MTSS1", "NFE2L2", "PTK2B", "ADAM9", "HAS2", "SOCS5", "PDGFRB", "ABCA1", "NOS3", "GJA1")
121	GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	0.00057110958433528	0.0410688605160532	0.635203364103312	1.62565831305979	265	68	c("PDGFD", "HGF", "ROR1", "UNC5B", "PDGFRA", "DCN", "ANGPT1", "ROR2", "F2R", "PIK3CG", "PDGFRB", "LYN")
122	GO_CARDIAC_CELL_DEVELOPMENT	0.000579284354294683	0.0410688605160532	0.652573539102198	1.64448161338668	264	58	c("GATA4", "G6PD", "PDLIM5", "MYH10", "SPRY1", "EDN1", "PDGFRA", "PDCD4", "RGS2", "PDGFRB", "MAP2K4", "JAG1", "ACTN2", "PPARA", "BVES", "BMP4", "SGCB", "ZMPSTE24")
123	GO_PRE_REPLICATIVE_COMPLEX_ASSEMBLY_INVOLVED_IN_CELL_CYCLE_DNA_REPLICATION	0.000580268548284146	0.0410688605160532	-0.905194000731228	-1.86780962708428	99	7	c("MCM5", "MCM4", "MCM2", "MCM7", "MCM3")
124	GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	0.000587638228537849	0.0410688605160532	0.62946658638624	1.61733363058392	274	71	c("MYH10", "ANKRD1", "EDN1", "PDGFRA", "KRT19", "ITGB1", "LMOD1", "MTMR2", "TNNT2", "AGFG1", "MYOZ2", "TMOD2", "PHLDB1", "NFASC", "PDGFRB", "PIKFYVE", "ACTN2", "GPC1", "PAFAH1B1", "TNNT3", "TNNT1", "ABCA2", "MEF2C", "PHLDB2", "TMF1", "GNPAT")
125	GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	0.000587638228537849	0.0410688605160532	0.629455900537949	1.61730617466777	274	71	c("IL1R1", "IRAK3", "IL6", "IL1B", "TRIL", "ANGPT1", "MR1", "CD55", "NR4A3", "SPON2", "IL18R1", "GPRC5B", "HK1", "GATA3", "KARS1", "B2M")
126	GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	0.000600013985288379	0.0413087136161209	0.685210712008958	1.67974918573449	265	45	c("AKR1C3", "CCL2", "PRKCI", "GATA2", "ANGPT1", "THBS1", "NFE2L2", "PDCD4", "ICAM1", "CD40", "SEMA5A", "CD248", "ITGA4", "GATA3", "KRIT1", "ANO6")
127	GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	0.000600527315618974	0.0413087136161209	0.737093991537991	1.71150639069069	250	30	c("ADD3", "LIMA1", "CARMIL1", "PLEKHH2", "LMOD1", "TMOD2", "MTPN", "CAPZA1", "SPTBN1", "CAPZA2", "TWF1", "WASHC2C", "SPTBN2")
128	GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0.000615363666834255	0.0419985702614379	0.815282386180198	1.72696119427388	234	17	c("ACVRL1", "FZD4", "HIF1A", "PDGFRA", "ROM1", "CLIC4", "PDGFRB", "CYP1B1", "LAMA1")
129	GO_NEUROINFLAMMATORY_RESPONSE	0.000622943667451531	0.042186324642299	0.680435946018707	1.67231605250812	276	46	c("IL33", "CD200", "IL6", "IL1B", "NAMPT", "PTGS2", "CTSC", "SPHK1")
130	GO_RESPONSE_TO_CHEMOKINE	0.00062913427108548	0.0422778230169442	0.673262461362852	1.66656659118041	281	49	c("CCL2", "SLIT3", "HIF1A", "EDN1", "LOX", "CXCL12", "CXCL2", "CCL11", "PTK2B", "PF4", "SLIT2", "ROBO1", "CXCR4", "CXCL3")
131	GO_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	0.000647349611590233	0.0428572057663653	0.832835853081421	1.72386275350357	241	15	c("GATA4", "TBX20", "HAND2", "SOX4", "ZFPM2", "GATA3", "JAG1")
132	GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	0.000647567669546728	0.0428572057663653	0.791256742917374	1.724116931197	253	20	c("NKD2", "MELTF", "SOX4", "MMP14", "BAG2")
133	GO_METANEPHROS_DEVELOPMENT	0.000684902095499828	0.0445614359847714	0.63151523757429	1.61621939335258	318	68	c("TCF21", "WT1", "ID2", "SPRY1", "CD34", "PDGFRA", "SOX17", "EGR1", "FRAS1", "ID3", "GPC3", "KIF26B", "PDGFRB", "SIX2", "OSR1", "GATA3", "SOX9", "OSR2", "AKR1B1", "BMP4", "SMO", "LGR4", "STAT1")
134	GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	0.000688583289067265	0.0445614359847714	0.649490256335076	1.63671175831965	314	58	c("PTX3", "IL1B", "PTGS2", "NQO1", "PTGIS", "EDN1", "CD34", "PTK2B", "ICAM1", "ATP2B4", "SPR", "CYP1B1", "ARG2")
135	GO_PROGESTERONE_METABOLIC_PROCESS	0.000688621091797634	0.0445614359847714	0.862340756079215	1.71153274990097	247	12	c("AKR1C3", "DHRS9", "AKR1C1", "EGR1", "AKR1C2")
136	GO_ENDODERMAL_CELL_FATE_SPECIFICATION	0.000730403640574091	0.0469176926768769	0.978855540742167	1.55420551199845	216	4	c("SOX17", "EOMES")
137	GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	0.000737992559830111	0.0470591460049332	0.776015187601082	1.71782890421339	293	22	c("PTGS2", "EDN1", "SPHK1", "ITGA2", "F2R", "ADA")
138	GO_INDOLE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	0.000752852034218339	0.0474737934942366	-0.875586941335921	-1.87967424973316	123	8	c("KYAT1", "AFMID", "AADAT")
139	GO_TYPE_2_IMMUNE_RESPONSE	0.000755363701430733	0.0474737934942366	0.762643756714087	1.71166989915842	304	24	c("IL33", "IL6", "STAT6", "ANXA1", "BCL6B", "SOCS5", "HLX", "GATA3", "ARG2")
140	GO_XENOBIOTIC_METABOLIC_PROCESS	0.000762019753409563	0.0475500326127568	0.611622806155854	1.58895655069346	360	81	c("PTGS1", "FMO2", "GSTM3", "NQO1", "AADAC", "AKR1C1", "STAT5A", "CYP26B1", "MGST1", "CES1", "CYP1B1", "AOC3", "GSTM2")
141	GO_STEREOCILIUM_TIP	0.000777137583709253	0.0481494605055605	-0.87491148040405	-1.87822419781895	127	8	c("EPS8L2", "HOMER2", "SLC9A3R1")
142	GO_COLLAGEN_CATABOLIC_PROCESS	0.000792960982985867	0.0487838531504545	0.728685901108659	1.69994385963312	332	31	c("FAP", "ITGB1", "CTSK", "VSIR", "ADAMTS2", "MMP19", "MMP1", "MMP14", "MMP2", "ADAMTS3", "CST3", "MMP16")
143	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.000817429530850085	0.049937513157387	0.606164916643238	1.58095928791406	388	85	c("ANXA3", "PTGS2", "HIF1A", "EDN1", "GATA2", "PRKD1", "SRPX2", "ANGPT1", "THBS1", "NFE2L2", "PIK3C2A", "PTK2B", "PLK2", "ANXA1", "STAT5A", "SPARC", "CD40", "SEMA5A", "JCAD", "SP1", "GATA3", "ATOH8", "ADAM17")
144	GO_HEART_GROWTH	0.000834467822447615	0.0504900642433137	0.630605484439966	1.61177825993851	387	67	c("GATA4", "TBX20", "WT1", "G6PD", "PDLIM5", "EDN1", "TBX5", "GATA6", "PTEN", "DUSP6", "HEG1", "RGS2", "S1PR1", "ZFPM2", "MAP2K4")
145	GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	0.000838033346529359	0.0504900642433137	0.794005729331393	1.71463185296098	325	19	c("IL33", "IL6", "STAT6", "ANXA1", "SOCS5", "HLX", "GATA3", "ARG2")
146	GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	0.000856169964949184	0.0512294576287402	0.640219282242223	1.62168153521327	393	61	c("FGF7", "WT1", "HAND2", "SPRY1", "EDN1", "CD34", "GATA5", "MDK", "ENG", "GATA3", "TWIST1", "JAG1", "SOX9", "ROBO1", "FRS2", "BMP4", "SMO", "TGFBR2", "LGR4")
147	GO_NUCLEAR_REPLICATION_FORK	0.000871266546421693	0.0515812013865966	-0.558849534317258	-1.84095670308222	56	39	c("TIMELESS", "POLA2", "POLD2", "POLD1", "MCM3", "PRPF19", "RPA3", "RPA2", "PCNA", "GINS2", "PRIM2", "PRIM1", "TONSL", "GINS4", "BAZ1B", "MMS22L")
148	GO_ADULT_HEART_DEVELOPMENT	0.000873857349498203	0.0515812013865966	0.911358709575779	1.66856936770364	292	8	c("MYH10", "HAND2")
149	GO_RENAL_SYSTEM_PROCESS	0.000884573667084382	0.0516995280314058	0.607381297551028	1.58111676676997	419	83	c("SULF1", "AKR1C3", "NPR1", "EDN1", "CD34", "KLHL3", "RAB11A", "HAS2", "F2R", "SULF2", "TBC1D8B", "NPR3", "ADGRF5", "WNK4", "PRKAR2B", "ADCY3", "ADORA1", "AQP3", "SNX5", "CYBA", "SGK1", "AQP1", "ADORA2A", "AKR1B1", "PRKACB", "GJA1", "BMP4", "RAB11FIP2")
150	GO_FLAVONE_METABOLIC_PROCESS	0.000887697940099687	0.0516995280314058	-0.919414493482457	-1.81027239536972	160	6	PPARGC1A
151	GO_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	0.000897318389253349	0.0519137314471342	0.732672974128516	1.69261229608837	372	29	c("CD200", "PTGS2", "LUM", "HIF1A", "CD34", "THBS1", "GATA6", "ATP6AP2", "ITGAV")
152	GO_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	0.000914257274160871	0.0525457338622985	0.835622107075239	1.70792948157509	337	14	c("DPP4", "IL6", "MELTF", "FAP", "PDPN", "DDR1", "CST3", "DDR2")
153	GO_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	0.000932124396237607	0.0532224753302728	0.895127535232189	1.67796301784175	318	9	c("IL1B", "HIF1A", "EGR1")
154	GO_MONOSACCHARIDE_BINDING	0.000942978572693466	0.0534612773721507	0.658616052020236	1.64102231985183	425	52	c("G6PD", "HK2", "COLEC12", "PLOD2", "GYS1", "P4HA2", "LMAN1", "P3H3", "P4HA1", "HK1", "ENG", "PLOD1", "ALPK1", "CLN5", "ALDOA", "PFKP", "PFKM", "PYGL", "PAM", "SLC2A3", "UGP2")
155	GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	0.00095836829772697	0.0534612773721507	0.690823254809867	1.66898784219927	417	40	c("IL1R1", "CD1D", "IL6", "IL1B", "CEACAM1", "ZBTB1", "IL18R1", "GATA3", "B2M")
156	GO_SPECIFICATION_OF_SYMMETRY	0.000959211473596497	0.0534612773721507	0.601589094853854	1.57049559299522	456	86	c("GATA4", "TBX20", "BICC1", "HAND2", "SOX18", "HIF1A", "SOX17", "ALDH1A2", "DPCD", "CCDC39", "IFT57", "NBL1", "LRRC6", "DYNC2H1", "TBC1D32", "ENG", "ACVR2A", "CC2D2A", "RNF207", "SMAD2", "C9orf116", "VANGL2", "BMP4", "SMO", "TGFBR2", "PSEN1", "IFT52", "DYNC2LI1")
157	GO_POSITIVE_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	0.000962476383681326	0.0534612773721507	0.959661861613229	1.59515197169102	296	5	c("GATA4", "TBX5", "GATA6")
158	GO_ENONE_REDUCTASE_ACTIVITY	0.000966904970787524	0.0534612773721507	0.996915402307856	1.39775762500909	258	2	c("AKR1C3", "AKR1D1")
159	GO_REGULATION_OF_TUBE_SIZE	0.000980507182005598	0.0536315342826029	0.598333098885258	1.56469204468973	467	88	c("PRKG1", "PTGS2", "NPR1", "KCNMB4", "EDN1", "APOE", "SOD2", "ACTA2", "PIK3C2A", "P2RX1", "ADORA2B", "SCPEP1", "ACE", "APLN", "RGS2", "ICAM1", "F2R", "COMP", "ADORA1", "ADORA2A", "P2RY1", "NOS3", "GJA1", "ITGA1", "GCLM", "HMOX1", "BBS2", "CD38", "TRPM4", "F2RL1", "BMPR2", "SERPINF2", "RAP1GDS1")
160	GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	0.000985183611180868	0.0536315342826029	-0.514319191328275	-1.78234554658837	50	49	c("SHMT1", "UNG", "NEIL2", "CMPK2", "DTYMK", "AGPAT3", "DCTPP1", "AGPAT4", "GPAM", "SMUG1", "TAMM41", "CAD", "DCK", "GPAT4", "UCKL1")
161	GO_GLOMERULAR_MESANGIAL_CELL_DIFFERENTIATION	0.000988401673477456	0.0536315342826029	0.959288576878919	1.59453149701786	304	5	c("CD34", "GPR4", "ACTA2")
162	GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.000998687622035146	0.0538551547290064	0.619441450962235	1.59356234138722	467	72	c("PDGFD", "IL6", "ID2", "NAMPT", "PTGS2", "ADAMTS1", "EDN1", "CDH13", "CCN4", "THBS1", "EREG", "NR4A3", "ITGA2", "S1PR1", "MMP2", "PDGFRB", "NOTCH3", "CYBA", "RPS6KB1", "AKR1B1", "BMP4", "TGFBR2", "STAT1")
163	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	0.00101021096862685	0.0539752727397673	0.639180924659526	1.6165020256231	463	60	c("CSGALNACT1", "MATN2", "COL12A1", "SHOX2", "NAB2", "SERPINH1", "RARG", "COMP", "MMP14", "MATN3", "SOX9", "MMP16", "NAB1", "AXIN2", "TMEM119", "RARB", "BMP4", "TGFBR2", "ZMPSTE24", "COL6A3", "IMPAD1", "GNAS", "TEK", "MEF2C")
164	GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.00101329134027352	0.0539752727397673	0.666829657649189	1.64682793283449	452	48	c("EGR3", "PTGS2", "GATA2", "SRPX2", "CLEC14A", "THBS1", "ITGB1", "PIK3C2A", "PLK2", "ANXA1", "JCAD", "SLIT2", "FBXW7", "MMRN2", "NR4A1", "ROBO1")
165	GO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	0.00102311101068304	0.0539752727397673	0.942431239026106	1.62621198121818	325	6	c("IL1B", "DDX58")
166	GO_DITERPENOID_BIOSYNTHETIC_PROCESS	0.00102562903786646	0.0539752727397673	0.893085638493158	1.67413537643928	350	9	c("AKR1C3", "DHRS9", "ALDH1A2", "ALDH1A3", "CRABP2")
167	GO_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION	0.00103880289734995	0.0540411336167029	0.941698884230395	1.6249482665895	330	6	c("GATA4", "TBX5", "GATA6")
168	GO_DNA_STRAND_ELONGATION	0.00103925256955198	0.0540411336167029	-0.654219050450697	-1.91810293669202	99	24	c("MCM4", "LIG1", "POLE", "MCM7", "POLD2", "DCLRE1B", "GINS1", "MCM3", "PCNA", "GINS2", "GINS3", "RFC4", "LIG3", "GINS4")
