From	To
A2AKH7	ENSMUSG00000027286
D3YZJ9	ENSMUSG00000026466
D3YUD2	ENSMUSG00000068036
E9QQ99	ENSMUSG00000024807
Q9D9M0	ENSMUSG00000021966
Q9JLS0	ENSMUSG00000043421
A2A5X3	ENSMUSG00000078255
B1AY64	ENSMUSG00000048573
Q8K304	ENSMUSG00000019295
P79621	ENSMUSG00000022504
Q5SX48	ENSMUSG00000014606
G3UWJ4	ENSMUSG00000068921
Q9WU72	ENSMUSG00000031497
P70313	ENSMUSG00000028978
Q8BL43	ENSMUSG00000098132
Q9CWM2	ENSMUSG00000047832
Q7TSH3	ENSMUSG00000058881
E9Q396	ENSMUSG00000041014
Q921F4	ENSMUSG00000024095
D3YY79	ENSMUSG00000006345
P59266	ENSMUSG00000048486
Q6P6L0	ENSMUSG00000043336
D3Z5V4	ENSMUSG00000035184
A2AKW0	ENSMUSG00000045973
Q4PNJ2	ENSMUSG00000069670
Q6PZD9	ENSMUSG00000052435
E0CY23	ENSMUSG00000025757
Q3UU93	ENSMUSG00000056553
Q6PJN8	ENSMUSG00000019039
Q9Z0F4	ENSMUSG00000030538
E9QM21	ENSMUSG00000057789
A8Y5I5	ENSMUSG00000020437
Q32P12	ENSMUSG00000034773
E9Q9Z9	ENSMUSG00000053268
E0CY14	ENSMUSG00000032280
E9Q9Q6	ENSMUSG00000040420
E9Q9Q8	ENSMUSG00000034842
E9Q273	ENSMUSG00000032578
B2RQE8	ENSMUSG00000050730
E0CZ42	ENSMUSG00000037106
Q8R164	ENSMUSG00000038286
Q3V086	ENSMUSG00000021758
Q91V14	ENSMUSG00000017740
Q9EP78	ENSMUSG00000037347
E9Q341	ENSMUSG00000033276
E9PXL4	ENSMUSG00000010803
Q04573	ENSMUSG00000036437
E9PWX8	ENSMUSG00000034751
Q3UH45	ENSMUSG00000021275
B2RXW8	ENSMUSG00000037519
Q62463	ENSMUSG00000020123
Q8C415	ENSMUSG00000025909
B1AZI5	ENSMUSG00000025418
Q9JK88	ENSMUSG00000034139
Q9WUV2	ENSMUSG00000052544
Q8BGD6	ENSMUSG00000047789
E0CYQ4	ENSMUSG00000026102
F2Z470	ENSMUSG00000021670
P49452	ENSMUSG00000029253
E9QLL1	ENSMUSG00000073609
Q3TIR3	ENSMUSG00000025485
D3YUF1	ENSMUSG00000028962
Q8K2Y3	ENSMUSG00000050212
Q8R4I1	ENSMUSG00000021738
Q9ERC8	ENSMUSG00000050272
P56383	ENSMUSG00000062683
F2Z3U9	ENSMUSG00000046613
P56477	ENSMUSG00000029771
Q8BGA7	ENSMUSG00000039244
Q3TCU5	ENSMUSG00000024308
Q9D6N1	ENSMUSG00000027555
D3Z3E6	ENSMUSG00000028132
D4QGC2	ENSMUSG00000061143
A2RSQ0	ENSMUSG00000030313
E9Q688	ENSMUSG00000064179
Q9Z1G3	ENSMUSG00000022295
Q9Z1G3	ENSMUSG00000116394
Q6ZPV2	ENSMUSG00000034154
Q9Z150	ENSMUSG00000049823
Q80TB8	ENSMUSG00000046844
Q2EG98	ENSMUSG00000048827
B1ARI9	ENSMUSG00000009210
O35969	ENSMUSG00000020150
G3UZG0	ENSMUSG00000045655
Q61129	ENSMUSG00000058952
Q8CFU0	ENSMUSG00000047090
D3Z1R4	ENSMUSG00000033728
Q9Z1F3	ENSMUSG00000038347
Q8BI71	ENSMUSG00000043251
G3X9A2	ENSMUSG00000050239
B2KG65	ENSMUSG00000000409
Q91W09	ENSMUSG00000024588
E0CXB3	ENSMUSG00000026090
Q9JHZ2	ENSMUSG00000022265
Q9JKY0	ENSMUSG00000026174
Q3U0V6	ENSMUSG00000055917
O35448	ENSMUSG00000015474
P49183	ENSMUSG00000005980
P13597	ENSMUSG00000037405
Q8BJL9	ENSMUSG00000035811
G3UZC9	ENSMUSG00000090165
Q4FJU9	ENSMUSG00000059900
Q9D3X4	ENSMUSG00000047988
D3YWJ3	ENSMUSG00000044533
P56387	ENSMUSG00000031176
Q60809	ENSMUSG00000031601
B8JK42	ENSMUSG00000037336
Q9JHH2	ENSMUSG00000000244
G3X8Z1	ENSMUSG00000068547
D3Z5P5	ENSMUSG00000024831
Q99ML6	ENSMUSG00000050304
D3YZA5	ENSMUSG00000030890
Q8BWQ5	ENSMUSG00000032500
Q8BFT2	ENSMUSG00000022177
Q7TSH4	ENSMUSG00000033904
B1AS29	ENSMUSG00000001985
Q6NXJ0	ENSMUSG00000031563
E9QAN8	ENSMUSG00000026447
P04345	ENSMUSG00000044429
Q9D1L0	ENSMUSG00000070493
Q8CFJ9	ENSMUSG00000025737
Q9JIA7	ENSMUSG00000057342
O89094	ENSMUSG00000005355
Q505G8	ENSMUSG00000071064
P28229	ENSMUSG00000034520
Q61418	ENSMUSG00000000605
P49312	ENSMUSG00000046434
Q8R1B4	ENSMUSG00000030738
G5E835	ENSMUSG00000020228
Q91Y86	ENSMUSG00000021936
Q9D2P1	ENSMUSG00000028496
Q9WVQ0	ENSMUSG00000031727
P70387	ENSMUSG00000006611
Q924X7	ENSMUSG00000031027
Q80VP2	ENSMUSG00000021007
B1AWG4	ENSMUSG00000078632
P59672	ENSMUSG00000024219
Q91Y17	ENSMUSG00000104148
Q8BI23	ENSMUSG00000049565
D3Z4L2	ENSMUSG00000029712
Q0VB45	ENSMUSG00000043301
Q8QZY4	ENSMUSG00000048617
A2AHC4	ENSMUSG00000026933
G3UZ39	ENSMUSG00000040482
Q8VE95	ENSMUSG00000116138
P58682	ENSMUSG00000040522
B2M1R6	ENSMUSG00000021546
Q9DA19	ENSMUSG00000041777
Q3UUY0	ENSMUSG00000024409
Q8CAK3	ENSMUSG00000038884
Q5ND25	ENSMUSG00000038178
Q6KAR6	ENSMUSG00000034152
Q8CFP6	ENSMUSG00000020657
Q7TPG0	ENSMUSG00000023873
Q80SV1	ENSMUSG00000041700
P43137	ENSMUSG00000059654
Q8BGV0	ENSMUSG00000018995
A2ALB1	ENSMUSG00000052406
Q9Z0L0	ENSMUSG00000035274
Q4U260	ENSMUSG00000069601
Q9CPX4	ENSMUSG00000050708
Q9CPX4	ENSMUSG00000062382
D3Z0M3	ENSMUSG00000004056
Q9D1C2	ENSMUSG00000022428
Q8C010	ENSMUSG00000046793
Q9CPV0	ENSMUSG00000020895
E9QNP8	ENSMUSG00000042293
Q4W8U9	ENSMUSG00000050711
Q0VDU3	ENSMUSG00000047293
Q80X59	ENSMUSG00000041255
G3XA18	ENSMUSG00000029413
P41245	ENSMUSG00000017737
E9PWH1	ENSMUSG00000025977
P0C090	ENSMUSG00000075376
B0V2N8	ENSMUSG00000032231
D7PDD4	ENSMUSG00000073414
B7ZCL7	ENSMUSG00000031403
E0CY60	ENSMUSG00000037509
A3KGB4	ENSMUSG00000042473
E9Q451	ENSMUSG00000036510
D3YWK8	ENSMUSG00000006576
D3Z141	ENSMUSG00000053522
Q91W18	ENSMUSG00000022019
D6RI84	ENSMUSG00000021541
P59764	ENSMUSG00000035954
Q9D8E6	ENSMUSG00000032399
E9Q8Y0	ENSMUSG00000013936
G3X8P6	ENSMUSG00000000811
Q8R1Z4	ENSMUSG00000025916
P41539	ENSMUSG00000061762
Q8K4Q7	ENSMUSG00000035891
D6REF0	ENSMUSG00000026848
O35381	ENSMUSG00000032249
Q9D2F8	ENSMUSG00000028314
Q8BJ50	ENSMUSG00000060397
E9QL23	ENSMUSG00000026131
Q6V3W6	ENSMUSG00000031786
Q6AXF6	ENSMUSG00000022696
F6Y0W2	ENSMUSG00000026883
Q3UHC2	ENSMUSG00000015133
Q80VQ1	ENSMUSG00000032352
Q91VT1	ENSMUSG00000059586
D3Z445	ENSMUSG00000034429
E9Q071	ENSMUSG00000023015
D3Z326	ENSMUSG00000063889
D3YYJ8	ENSMUSG00000036026
Q61609	ENSMUSG00000027397
P32082	ENSMUSG00000004654
Q3UEA7	ENSMUSG00000029798
B0R0C0	ENSMUSG00000027584
E9PYF2	ENSMUSG00000054693
Q91VU8	ENSMUSG00000038502
O88908	ENSMUSG00000023045
Q3TU25	ENSMUSG00000055065
Q8BPM0	ENSMUSG00000034574
Q6NV92	ENSMUSG00000060314
Q04692	ENSMUSG00000029920
E9Q3B2	ENSMUSG00000040596
Q99MW1	ENSMUSG00000023403
G3UVX4	ENSMUSG00000030509
E9QQ10	ENSMUSG00000040407
Q8R182	ENSMUSG00000007837
Q05BC3	ENSMUSG00000058070
Q3UW41	ENSMUSG00000074594
O35684	ENSMUSG00000027834
Q91WQ5	ENSMUSG00000038697
E9QMV2	ENSMUSG00000078453
Q80VD1	ENSMUSG00000027349
Q62240	ENSMUSG00000056673
D3YZV0	ENSMUSG00000028108
G3UWA5	ENSMUSG00000000552
F8VQ72	ENSMUSG00000021754
P60330	ENSMUSG00000058290
Q8R050	ENSMUSG00000062203
D6RFR2	ENSMUSG00000058192
P61588	ENSMUSG00000017144
Q9CYL5	ENSMUSG00000028480
A2ALL1	ENSMUSG00000038764
Q9CQ48	ENSMUSG00000020328
Q61361	ENSMUSG00000004892
E9Q672	ENSMUSG00000028057
Q9JJR9	ENSMUSG00000034825
Q9Z0Y9	ENSMUSG00000002108
E0CYJ7	ENSMUSG00000003199
Q3V1C1	ENSMUSG00000026135
P62267	ENSMUSG00000049517
E9Q5C5	ENSMUSG00000022105
Q9D265	ENSMUSG00000026943
A2AE32	ENSMUSG00000009108
Q61216	ENSMUSG00000031928
A9C481	ENSMUSG00000021850
Q8C025	ENSMUSG00000060002
G3X942	ENSMUSG00000033316
F6X479	ENSMUSG00000015405
Q8C008	ENSMUSG00000037259
D3YZ60	ENSMUSG00000058833
Q9CQX8	ENSMUSG00000061474
Q9WVF6	ENSMUSG00000041202
Q9DBG6	ENSMUSG00000027642
D3Z4N9	ENSMUSG00000030759
D3Z794	ENSMUSG00000020738
Q8CBC6	ENSMUSG00000036295
A2A8S3	ENSMUSG00000057375
A3KG36	ENSMUSG00000031400
D3YTN5	ENSMUSG00000027993
P56485	ENSMUSG00000044337
Q5SUF7	ENSMUSG00000020866
E9QPT4	ENSMUSG00000037652
Q8BLX4	ENSMUSG00000049922
Q9D1I5	ENSMUSG00000033429
Q6Y951	ENSMUSG00000024837
D3YXX4	ENSMUSG00000026111
Q9QWK4	ENSMUSG00000015854
Q922P6	ENSMUSG00000019853
G3UZG2	ENSMUSG00000078671
P52801	ENSMUSG00000003070
P25688	ENSMUSG00000028186
P52785	ENSMUSG00000020890
E9QPM1	ENSMUSG00000022270
A2CG07	ENSMUSG00000079261
Q5FWI3	ENSMUSG00000024754
Q8R3H9	ENSMUSG00000025413
Q9JKD2	ENSMUSG00000017003
E9Q2S9	ENSMUSG00000020925
Q0ZM18	ENSMUSG00000052613
O88879	ENSMUSG00000019979
Q8BLB5	ENSMUSG00000040420
D6RET7	ENSMUSG00000035900
G3UZ87	ENSMUSG00000071454
Q3UQ05	ENSMUSG00000038572
Q5NCJ5	ENSMUSG00000037533
Q76HL1	ENSMUSG00000058398
G3UZ43	ENSMUSG00000025316
E9PY36	ENSMUSG00000031452
E9Q131	ENSMUSG00000079435
D3YYR1	ENSMUSG00000002227
E9Q9F7	ENSMUSG00000064280
Q91VB0	ENSMUSG00000033318
G3UYZ5	ENSMUSG00000035469
Q3TRM4	ENSMUSG00000004565
P70236	ENSMUSG00000020623
P56400	ENSMUSG00000050761
E9PX84	ENSMUSG00000022150
Q6NS59	ENSMUSG00000026153
Q8R2G4	ENSMUSG00000034842
Q91ZA8	ENSMUSG00000078202
Q9Z0E2	ENSMUSG00000006958
O88545	ENSMUSG00000019494
P39688	ENSMUSG00000019843
F6TCD3	ENSMUSG00000021708
F7BME0	ENSMUSG00000036620
Q7TNK8	ENSMUSG00000054136
Q8BUH8	ENSMUSG00000052917
A6H6T7	ENSMUSG00000053161
Q32NY4	ENSMUSG00000001138
Q922Y1	ENSMUSG00000071655
Q9Z1X4	ENSMUSG00000032178
Q8K1Z6	ENSMUSG00000050350
Q3V1L6	ENSMUSG00000045934
Q9D9P1	ENSMUSG00000053768
Q8K072	ENSMUSG00000033589
Q8CG03	ENSMUSG00000053965
A8JYK8	ENSMUSG00000022040
Q8K087	ENSMUSG00000046856
E9Q2D0	ENSMUSG00000086040
Q8BR93	ENSMUSG00000027243
D3Z7K2	ENSMUSG00000022510
Q8CAQ8	ENSMUSG00000052337
Q99MQ1	ENSMUSG00000014329
D3Z460	ENSMUSG00000063507
Q3UM45	ENSMUSG00000026275
E9Q585	ENSMUSG00000029141
Q3U4N7	ENSMUSG00000036826
Q80XC2	ENSMUSG00000060950
E0CZA5	ENSMUSG00000024109
Q9Z205	ENSMUSG00000036120
P48318	ENSMUSG00000070880
Q99JB6	ENSMUSG00000039521
Q3V1V3	ENSMUSG00000045624
E9QMH1	ENSMUSG00000009585
D3Z4D8	ENSMUSG00000030965
Q9WVM6	ENSMUSG00000025013
Q8BGQ4	ENSMUSG00000034126
Q3U4I7	ENSMUSG00000060224
Q03734	ENSMUSG00000079012
Q91XX7	ENSMUSG00000102748
Q9D0L1	ENSMUSG00000041995
G3UVU4	ENSMUSG00000036510
B1AXJ3	ENSMUSG00000028613
Q9D186	ENSMUSG00000079508
Q9CW79	ENSMUSG00000026754
Q80U04	ENSMUSG00000024083
Q8BPC6	ENSMUSG00000084234
Q8BWF0	ENSMUSG00000035936
Q3U3S6	ENSMUSG00000026773
E9PVF1	ENSMUSG00000090881
A8Y5I7	ENSMUSG00000020159
B0V2H4	ENSMUSG00000024403
E9QLB2	ENSMUSG00000039246
Q8VHA6	ENSMUSG00000067081
Q8BHE4	ENSMUSG00000042757
E9Q1R7	ENSMUSG00000002489
Q7TNT2	ENSMUSG00000030303
P19473	ENSMUSG00000051257
Q3TZI6	ENSMUSG00000025010
Q3TWW8	ENSMUSG00000016921
Q9DC71	ENSMUSG00000028861
D3Z1Z3	ENSMUSG00000020097
Q3U523	ENSMUSG00000031931
Q8BL80	ENSMUSG00000063506
E9QAP4	ENSMUSG00000026401
F7ACB1	ENSMUSG00000037533
Q9D020	ENSMUSG00000029780
Q8BMF8	ENSMUSG00000046167
Q9R1C7	ENSMUSG00000061136
Q4KUS2	ENSMUSG00000034799
Q91WR6	ENSMUSG00000040006
Q91WR6	ENSMUSG00000115999
E9PUF4	ENSMUSG00000022119
Q91YQ7	ENSMUSG00000001054
Q8BUE7	ENSMUSG00000035638
B5B2N5	ENSMUSG00000033016
G3X9J1	ENSMUSG00000054640
A2AJX5	ENSMUSG00000038024
Q8JZP9	ENSMUSG00000034201
Q9CR47	ENSMUSG00000060739
D3Z5S2	ENSMUSG00000064080
B9EHV0	ENSMUSG00000028176
Q922G7	ENSMUSG00000028845
F6ZFB8	ENSMUSG00000001750
A6XDB0	ENSMUSG00000021699
Q80VK8	ENSMUSG00000028525
Q9D5V1	ENSMUSG00000066368
B2RXT3	ENSMUSG00000021913
Q9CQ18	ENSMUSG00000024925
Q8K387	ENSMUSG00000040455
Q8K352	ENSMUSG00000031101
Q9DA57	ENSMUSG00000017767
Q8BS25	ENSMUSG00000035949
E9Q4K9	ENSMUSG00000038780
E9PYA6	ENSMUSG00000042350
G5E8B5	ENSMUSG00000038801
Q8K198	ENSMUSG00000056350
Q91XC8	ENSMUSG00000039168
E9QNC6	ENSMUSG00000027550
Q5SS84	ENSMUSG00000020834
D6RCG8	ENSMUSG00000018906
D3YUW2	ENSMUSG00000111375
Q99L27	ENSMUSG00000002326
Q8C8Z9	ENSMUSG00000071454
P97290	ENSMUSG00000023224
E0CYH4	ENSMUSG00000038733
Q3U132	ENSMUSG00000034833
F8WHX2	ENSMUSG00000025193
D6RJ50	ENSMUSG00000033918
Q791N7	ENSMUSG00000036315
E9QK78	ENSMUSG00000026104
Q9DAA7	ENSMUSG00000015962
Q91W97	ENSMUSG00000020080
Q9CQJ7	ENSMUSG00000020415
F7CHS2	ENSMUSG00000005610
G5E8T7	ENSMUSG00000040139
G3X908	ENSMUSG00000031562
P47856	ENSMUSG00000029992
E9QM19	ENSMUSG00000036151
O35718	ENSMUSG00000053113
P20067	ENSMUSG00000042745
B0R044	ENSMUSG00000049897
G3UZ66	ENSMUSG00000036972
Q9QZX7	ENSMUSG00000001323
O35228	ENSMUSG00000003206
P16301	ENSMUSG00000035237
Q62018	ENSMUSG00000005609
G3UYS3	ENSMUSG00000028114
E9PY67	ENSMUSG00000026135
E9Q8N5	ENSMUSG00000033392
F6UPR7	ENSMUSG00000024513
E9Q9W4	ENSMUSG00000024600
G3X992	ENSMUSG00000047669
Q8BKN5	ENSMUSG00000033790
B1AWZ4	ENSMUSG00000015247
P35585	ENSMUSG00000003033
Q8BS95	ENSMUSG00000028096
Q9D1X8	ENSMUSG00000027858
B1AR28	ENSMUSG00000018574
B0R0U1	ENSMUSG00000041975
Q3TQS1	ENSMUSG00000025762
D3Z1C5	ENSMUSG00000025223
D3YUP8	ENSMUSG00000029670
O70220	ENSMUSG00000038415
D6RJM4	ENSMUSG00000029630
E9Q612	ENSMUSG00000030223
D3Z3W7	ENSMUSG00000038569
B9EHK7	ENSMUSG00000029844
Q91WE3	ENSMUSG00000062309
G3X8P9	ENSMUSG00000063558
D3YUI3	ENSMUSG00000030359
Q91X36	ENSMUSG00000000739
A2AN81	ENSMUSG00000031403
D3YTZ6	ENSMUSG00000039710
Q3UGC7	ENSMUSG00000027236
P19091	ENSMUSG00000046532
P08113	ENSMUSG00000020048
D3YXV4	ENSMUSG00000038145
Q9QYE6	ENSMUSG00000021192
B7ZBY0	ENSMUSG00000033055
Q9CXB2	ENSMUSG00000029321
D6RDT9	ENSMUSG00000033416
Q80ZE2	ENSMUSG00000039013
Q7TNL9	ENSMUSG00000049422
Q9JI70	ENSMUSG00000027274
Q7M6X3	ENSMUSG00000057396
Q91WA3	ENSMUSG00000034245
E9PWI9	ENSMUSG00000030226
Q9JJA4	ENSMUSG00000026019
G5E8H4	ENSMUSG00000057363
D3YWH3	ENSMUSG00000052459
B7ZC90	ENSMUSG00000040860
Q80ZM5	ENSMUSG00000044927
A2AB59	ENSMUSG00000034255
Q9D176	ENSMUSG00000021384
P43406	ENSMUSG00000027087
Q9CYB0	ENSMUSG00000035235
Q8CDE8	ENSMUSG00000029586
Q8R4F0	ENSMUSG00000036853
D3YTN7	ENSMUSG00000001211
Q8CHI8	ENSMUSG00000029505
Q6P8Y7	ENSMUSG00000013611
Q8BW00	ENSMUSG00000053746
E9PZ95	ENSMUSG00000006154
Q8K2W3	ENSMUSG00000022498
Q8BFU0	ENSMUSG00000051920
E9Q4Q9	ENSMUSG00000034751
Q9Z0V7	ENSMUSG00000031158
D3Z2P2	ENSMUSG00000064246
O88602	ENSMUSG00000019146
Q9JHB4	ENSMUSG00000028391
D3Z7S5	ENSMUSG00000014856
E9Q5P6	ENSMUSG00000036218
Q9D0F7	ENSMUSG00000032103
Q9JLM9	ENSMUSG00000026888
Q9DBI0	ENSMUSG00000016942
D3Z4R1	ENSMUSG00000043410
A2AN46	ENSMUSG00000002546
B7ZWD6	ENSMUSG00000046213
Q9D1D4	ENSMUSG00000021248
Q3USQ2	ENSMUSG00000068551
Q99JI6	ENSMUSG00000052681
P60824	ENSMUSG00000045193
A2BES2	ENSMUSG00000025283
Q9DAI7	ENSMUSG00000057047
Q6PHN9	ENSMUSG00000029518
D3YWJ2	ENSMUSG00000078861
P15209	ENSMUSG00000055254
Q7TPH6	ENSMUSG00000033004
D3Z763	ENSMUSG00000022687
Q3TIV5	ENSMUSG00000027091
P11247	ENSMUSG00000009350
Q9QZ09	ENSMUSG00000058388
B1ARV3	ENSMUSG00000024903
F7APL9	ENSMUSG00000074472
Q3TV45	ENSMUSG00000029471
P97792	ENSMUSG00000022865
Q8CAS9	ENSMUSG00000022906
Q80U62	ENSMUSG00000035629
Q91X60	ENSMUSG00000022041
P07321	ENSMUSG00000029711
Q8C569	ENSMUSG00000050471
A2AQT4	ENSMUSG00000050447
Q8BUI3	ENSMUSG00000029703
Q3UNH6	ENSMUSG00000028466
Q9CQV6	ENSMUSG00000031812
O09101	ENSMUSG00000024145
F8WHU5	ENSMUSG00000034021
D3YXR6	ENSMUSG00000030956
B2RT54	ENSMUSG00000010601
E9PVZ2	ENSMUSG00000041707
F6YU83	ENSMUSG00000050890
D3YV31	ENSMUSG00000029475
O08969	ENSMUSG00000010760
B5X0E4	ENSMUSG00000072791
E0CZ17	ENSMUSG00000034544
Q3TBV4	ENSMUSG00000046410
A2AUG4	ENSMUSG00000048550
Q9Z0H4	ENSMUSG00000002107
Q5SU48	ENSMUSG00000020300
A2ALV8	ENSMUSG00000050812
O08575	ENSMUSG00000017897
P23950	ENSMUSG00000021127
Q9QWL7	ENSMUSG00000035557
Q8BXZ4	ENSMUSG00000045875
B7ZCM9	ENSMUSG00000033852
P25322	ENSMUSG00000070348
A2AEG3	ENSMUSG00000031342
Q99L88	ENSMUSG00000060429
Q922Q9	ENSMUSG00000025512
Q8BJE2	ENSMUSG00000040283
P97494	ENSMUSG00000032350
Q3UNV2	ENSMUSG00000066097
Q99LQ7	ENSMUSG00000090213
P33215	ENSMUSG00000019988
E9Q452	ENSMUSG00000032366
D3Z4L9	ENSMUSG00000021281
Q9JJ48	ENSMUSG00000027387
P30678	ENSMUSG00000034792
E9QA25	ENSMUSG00000071226
A2AER9	ENSMUSG00000031157
E9Q3I6	ENSMUSG00000024558
Q8BSN9	ENSMUSG00000021532
Q8BHK8	ENSMUSG00000024524
Q6PEE3	ENSMUSG00000022292
Q6PDF3	ENSMUSG00000029830
Q9CYN9	ENSMUSG00000031007
Q8R3L0	ENSMUSG00000048497
E9PZB6	ENSMUSG00000048200
Q498A5	ENSMUSG00000056457
Q9D4E2	ENSMUSG00000074500
A7TZF0	ENSMUSG00000070868
E9Q3G5	ENSMUSG00000074513
P47876	ENSMUSG00000020429
Q61759	ENSMUSG00000066516
Q5NCR9	ENSMUSG00000037958
Q8C2T6	ENSMUSG00000024833
Q8BQU4	ENSMUSG00000009079
O88512	ENSMUSG00000040701
Q60900	ENSMUSG00000003410
D3Z008	ENSMUSG00000025402
Q9R1M5	ENSMUSG00000015721
D3Z468	ENSMUSG00000020156
Q9QXX0	ENSMUSG00000027276
Q8CCK9	ENSMUSG00000022724
Q3TUM0	ENSMUSG00000019906
Q8R570	ENSMUSG00000009894
Q9QY15	ENSMUSG00000032101
D3Z151	ENSMUSG00000029388
D3YUQ2	ENSMUSG00000062980
P54822	ENSMUSG00000022407
Q78PG9	ENSMUSG00000022035
E9Q038	ENSMUSG00000038615
Q9DAQ4	ENSMUSG00000030030
Q9D2T6	ENSMUSG00000024532
Q91XX1	ENSMUSG00000102918
P70318	ENSMUSG00000030846
P42082	ENSMUSG00000022901
E9PUN3	ENSMUSG00000024830
P10284	ENSMUSG00000038692
Q80ZX2	ENSMUSG00000011427
G3X9F7	ENSMUSG00000037921
Q6P8I4	ENSMUSG00000071533
Q8VCE2	ENSMUSG00000064037
E0CXW4	ENSMUSG00000059851
Q8BX24	ENSMUSG00000028521
E0CXP8	ENSMUSG00000034853
D6RH35	ENSMUSG00000040746
P61965	ENSMUSG00000026917
Q4VA45	ENSMUSG00000053080
Q8R1L8	ENSMUSG00000047822
Q9R1A3	ENSMUSG00000117406
E9PWV3	ENSMUSG00000003644
Q9DAI2	ENSMUSG00000007987
P24456	ENSMUSG00000094806
Q3UGI9	ENSMUSG00000001786
Q3TXE3	ENSMUSG00000032175
Q7TNV1	ENSMUSG00000058966
Q8CFR5	ENSMUSG00000024302
Q80TY5	ENSMUSG00000037646
E9Q6L4	ENSMUSG00000029174
Q3UW68	ENSMUSG00000043705
F6VSW9	ENSMUSG00000032446
Q3UM65	ENSMUSG00000022952
Q91WK1	ENSMUSG00000051346
Q99J23	ENSMUSG00000017747
P62965	ENSMUSG00000032291
G3X9K6	ENSMUSG00000034623
Q80UF7	ENSMUSG00000047123
A2A825	ENSMUSG00000073733
Q8C753	ENSMUSG00000032743
E9QN41	ENSMUSG00000039629
Q8BU61	ENSMUSG00000019189
F6XQD0	ENSMUSG00000005686
D6RG70	ENSMUSG00000085601
Q99K24	ENSMUSG00000046822
G3UZQ4	ENSMUSG00000006050
Q6NVG1	ENSMUSG00000027134
D6RET0	ENSMUSG00000021694
Q8R1I1	ENSMUSG00000059534
G5E8W7	ENSMUSG00000015474
Q7M739	ENSMUSG00000006005
P41216	ENSMUSG00000018796
E9QAK5	ENSMUSG00000006740
P27790	ENSMUSG00000068267
Q8VCZ3	ENSMUSG00000022760
Q4KXB6	ENSMUSG00000040154
D6REI6	ENSMUSG00000037652
B2RY56	ENSMUSG00000010608
Q9DB85	ENSMUSG00000030888
Q5SW87	ENSMUSG00000020149
D3Z147	ENSMUSG00000000058
G5E8K6	ENSMUSG00000045775
B1AQX1	ENSMUSG00000057058
A2AFG3	ENSMUSG00000002006
Q9JJ14	ENSMUSG00000024936
Q9EQ08	ENSMUSG00000005043
D3YY29	ENSMUSG00000005674
E0CY64	ENSMUSG00000001524
Q3UNB8	ENSMUSG00000072571
Q80UI5	ENSMUSG00000041417
D3YX85	ENSMUSG00000052632
Q8BTG7	ENSMUSG00000036564
Q3V118	ENSMUSG00000043429
E9QMD3	ENSMUSG00000038872
Q9CQN9	ENSMUSG00000052917
E0CYT0	ENSMUSG00000026887
P54726	ENSMUSG00000003813
Q9D0T7	ENSMUSG00000030048
Q91VF2	ENSMUSG00000026986
E9PYN2	ENSMUSG00000021481
Q8C159	ENSMUSG00000034919
Q9CZ48	ENSMUSG00000028538
Q3UQ41	ENSMUSG00000072845
Q8CAS3	ENSMUSG00000028252
G3UXI5	ENSMUSG00000069171
Q3U3R4	ENSMUSG00000002279
Q3UV74	ENSMUSG00000000157
Q9EPC2	ENSMUSG00000000182
E0CXQ2	ENSMUSG00000025727
Q921R2	ENSMUSG00000090862
D3Z5F3	ENSMUSG00000039652
Q9WTN6	ENSMUSG00000063652
Q9Z0E0	ENSMUSG00000028833
P70277	ENSMUSG00000057286
Q91XH4	ENSMUSG00000000326
Q91XH4	ENSMUSG00000098892
F6T9H9	ENSMUSG00000015214
Q9DBX6	ENSMUSG00000040703
Q5EBP8	ENSMUSG00000046434
Q8BYN5	ENSMUSG00000054752
Q3UUA6	ENSMUSG00000031562
Q9EST4	ENSMUSG00000024537
F1DFN1	ENSMUSG00000026904
Q7TT50	ENSMUSG00000021279
E9Q9C4	ENSMUSG00000025085
E9Q3D4	ENSMUSG00000030825
Q8BMD1	ENSMUSG00000024552
G3UYC8	ENSMUSG00000042269
Q8K1T4	ENSMUSG00000043807
D3Z1F8	ENSMUSG00000025728
P61092	ENSMUSG00000036840
P57780	ENSMUSG00000054808
Q8VE11	ENSMUSG00000021987
Q2THG5	ENSMUSG00000026416
F8VPK6	ENSMUSG00000030657
Q8VHN8	ENSMUSG00000022516
Q64700	ENSMUSG00000031666
Q7TT21	ENSMUSG00000002496
Q9JM13	ENSMUSG00000025340
Q3THG9	ENSMUSG00000075528
D3Z2L0	ENSMUSG00000064247
Q9JJ04	ENSMUSG00000022793
D3YUP5	ENSMUSG00000011263
Q8BPM6	ENSMUSG00000048330
Q8C4C4	ENSMUSG00000070509
D6RH61	ENSMUSG00000028718
O89100	ENSMUSG00000042351
B9EK12	ENSMUSG00000058368
P70444	ENSMUSG00000004446
D3YX96	ENSMUSG00000030518
B1AT33	ENSMUSG00000040865
Q921L6	ENSMUSG00000031078
Q91VH6	ENSMUSG00000058704
E0CXR0	ENSMUSG00000023010
Q923W1	ENSMUSG00000028233
D3Z1L7	ENSMUSG00000028197
Q9JJS7	ENSMUSG00000044359
A1L3C9	ENSMUSG00000028602
Q922P9	ENSMUSG00000022536
Q0VG49	ENSMUSG00000032403
E9QMI7	ENSMUSG00000022377
E0CZ58	ENSMUSG00000006014
Q7TT37	ENSMUSG00000028431
D3YVL4	ENSMUSG00000024150
