table.gene	log*sign
RHOU	-6,82E+00
RIPOR2	-6,82E+00
AKR1A1	-6,82E+00
NDRG4	-6,82E+00
GTF2H5	6,81E+00
CRHR1	6,80E+00
RABGEF1	6,80E+00
RRAGB	6,79E+00
HECA	6,79E+00
PSD4	-6,79E+00
MTA2	-6,78E+00
CSTF2T	-6,78E+00
MAP3K8	6,77E+00
NOP16	-6,77E+00
GPC6	-6,77E+00
GCDH	-6,77E+00
DOK5	6,76E+00
FNDC4	-6,76E+00
GSDME	6,76E+00
RIPK3	6,75E+00
U2AF2	-6,75E+00
PLA1A	6,75E+00
KRCC1	6,75E+00
MAGI1	6,74E+00
ADRA1B	-6,74E+00
DCAF8	-6,73E+00
CTBS	6,73E+00
PPFIA1	6,73E+00
SLC19A1	-6,73E+00
PCSK6	-6,72E+00
KLF8	6,72E+00
KHSRP	-6,71E+00
ACOX2	-6,70E+00
MDM2	6,70E+00
PPP2R5D	-6,69E+00
TIMP4	-6,69E+00
OLR1	6,69E+00
PPP1R12A	6,69E+00
RASSF2	6,69E+00
LIPG	-6,69E+00
DNALI1	-6,68E+00
PXK	6,68E+00
EHBP1	6,68E+00
DYNC2LI1	6,68E+00
AMOTL2	6,68E+00
SGSH	6,67E+00
SIX4	6,66E+00
HLA-A	6,66E+00
C18orf25	6,66E+00
PIK3C2B	6,64E+00
FAM117A	-6,64E+00
GANAB	-6,64E+00
ARHGAP24	6,64E+00
ARL2BP	6,64E+00
ZNF672	-6,64E+00
PLEKHG1	-6,63E+00
PACC1	-6,63E+00
APPL2	6,63E+00
PNRC2	6,63E+00
ENTPD6	-6,63E+00
SMOC1	-6,62E+00
RPS27L	6,62E+00
CIR1	6,62E+00
TIMELESS	-6,62E+00
TUFT1	6,62E+00
MYO18B	6,62E+00
GRSF1	6,62E+00
RRM2B	6,61E+00
HAUS5	-6,61E+00
PDLIM7	6,61E+00
PLIN2	-6,60E+00
TENM3	6,59E+00
SLC22A15	6,59E+00
TFAP4	-6,59E+00
PRDM5	6,58E+00
SSPN	6,57E+00
CCDC134	-6,57E+00
HLX	6,57E+00
FADS1	-6,56E+00
RGS4	6,56E+00
PRDM1	6,56E+00
MCU	6,56E+00
CYTL1	6,56E+00
RNF169	6,56E+00
KIF21B	-6,55E+00
SLC66A3	6,55E+00
UST	6,55E+00
SLC35A3	6,55E+00
ARL6IP5	6,55E+00
POLE	-6,55E+00
NRM	-6,55E+00
BIRC3	6,55E+00
RHBDF2	-6,54E+00
LMNB1	-6,54E+00
CSGALNACT2	6,54E+00
MFSD2A	-6,54E+00
KLHL24	6,53E+00
HIF3A	-6,53E+00
RARG	6,53E+00
WDR11	6,53E+00
TJP2	-6,53E+00
PRPS2	-6,52E+00
LENG8	6,52E+00
RPP25	-6,52E+00
EPG5	6,52E+00
ABCA8	-6,52E+00
ANGPT2	-6,51E+00
RC3H2	6,51E+00
CCDC126	6,51E+00
SNX18	6,50E+00
CDCA7L	-6,50E+00
PPP1CA	-6,50E+00
TMEM87A	6,50E+00
L2HGDH	-6,49E+00
ADIPOR2	-6,49E+00
IBTK	6,49E+00
TOX	6,49E+00
SLC38A4	6,48E+00
TRIM2	-6,48E+00
MOK	6,48E+00
PEMT	-6,47E+00
EPDR1	-6,47E+00
MORF4L1	6,47E+00
PPP6R2	6,46E+00
NAALAD2	-6,46E+00
GAREM2	6,46E+00
MAP2K4	6,44E+00
GPRC5B	-6,44E+00
CHST2	-6,44E+00
TCEA1	6,44E+00
AVPI1	6,44E+00
SNPH	6,44E+00
NSMAF	6,44E+00
MN1	6,43E+00
FBXW11	6,43E+00
HEG1	6,43E+00
RAB18	6,43E+00
SLC25A15	-6,42E+00
ZFHX4	6,41E+00
EPSTI1	6,41E+00
KDM8	-6,40E+00
BLOC1S6	6,40E+00
BDNF	6,40E+00
TBCD	-6,39E+00
DDX5	6,39E+00
UBE2E2	6,38E+00
SMO	-6,38E+00
GCNT1	6,38E+00
COCH	-6,38E+00
RSF1	6,37E+00
PLEK2	-6,37E+00
RGS10	6,37E+00
SCAF11	6,37E+00
PTS	6,37E+00
SELENOP	-6,37E+00
ABCF2	-6,36E+00
TBK1	6,36E+00
FAM13B	6,35E+00
DIAPH1	-6,35E+00
GAS7	-6,35E+00
STX7	6,34E+00
CALHM2	6,34E+00
SELENOH	-6,33E+00
ENPP1	6,33E+00
EHD1	6,32E+00
HOXB4	-6,32E+00
PLCXD2	6,31E+00
PINX1	-6,31E+00
TRAM2	6,31E+00
CBX3	6,30E+00
SWAP70	6,30E+00
EMP1	6,29E+00
PRMT6	-6,29E+00
COA3	-6,29E+00
MAP4K4	6,28E+00
HDDC2	6,28E+00
CEP85	-6,27E+00
PSMC3	-6,27E+00
GRASP	-6,27E+00
TGFB2	6,26E+00
IL21R	-6,26E+00
DDX41	-6,26E+00
ANKRA2	6,26E+00
ABHD2	-6,26E+00
DDAH1	6,26E+00
GINS2	-6,25E+00
MTHFD2	6,23E+00
PYROXD1	6,23E+00
LEPROT	6,23E+00
PDLIM2	6,23E+00
EIF2S3	6,23E+00
MPRIP	6,22E+00
SERTAD4	6,22E+00
SLC1A4	6,22E+00
PRPF4B	6,22E+00
RAB9A	6,21E+00
MAP4K5	6,21E+00
BACH2	-6,21E+00
BBS2	6,20E+00
PCYT2	-6,20E+00
PREPL	6,20E+00
DLAT	-6,19E+00
NDUFS4	6,19E+00
CYB561	6,19E+00
RPA3	-6,19E+00
CCN2	6,19E+00
BMT2	6,18E+00
FAM91A1	6,18E+00
ISCA2	-6,17E+00
DMAC2	-6,17E+00
SEMA6A	-6,17E+00
ECHDC2	6,17E+00
CMIP	-6,17E+00
ATF5	-6,17E+00
RCL1	-6,17E+00
FSTL3	6,16E+00
DMAC1	-6,16E+00
BSDC1	-6,16E+00
RAP1GDS1	6,16E+00
SCARB1	-6,16E+00
MED13	6,15E+00
DERL3	-6,15E+00
PHLDA3	6,15E+00
ZCRB1	6,14E+00
RBM38	-6,14E+00
RHOJ	6,13E+00
RPAP1	-6,13E+00
ARPC2	6,13E+00
PIN1	-6,13E+00
PSMD11	-6,13E+00
C14orf28	6,12E+00
TMEM263	6,12E+00
SNX9	6,12E+00
IFRD2	-6,11E+00
STAT5A	6,10E+00
DNAJB6	6,10E+00
XAF1	6,10E+00
MYORG	-6,10E+00
CDCA7	-6,10E+00
PLEKHA3	6,09E+00
CYP4X1	-6,09E+00
NUBP2	-6,08E+00
TSPAN12	-6,06E+00
REV3L	6,05E+00
MOB1B	6,05E+00
PRRC2C	6,05E+00
TBC1D23	6,04E+00
JAKMIP2	-6,04E+00
TRAK2	6,04E+00
TBC1D4	-6,04E+00
PFKFB2	6,03E+00
NSA2	6,03E+00
APBA2	-6,03E+00
PSME3	-6,02E+00
RTN2	6,02E+00
PPIB	-6,02E+00
CLSTN3	-6,02E+00
PPP6R1	-6,02E+00
ISCA1	6,01E+00
DNM2	-6,01E+00
CACNG4	6,01E+00
HMG20B	-6,01E+00
ERBIN	6,00E+00
ZNF827	6,00E+00
ASF1B	-6,00E+00
EIF4A2	6,00E+00
ZDHHC2	6,00E+00
ERCC2	-5,99E+00
PRDX2	-5,99E+00
M6PR	-5,99E+00
DEPP1	5,99E+00
PCMTD1	5,98E+00
ING5	-5,98E+00
TCOF1	-5,98E+00
SH3BP4	5,98E+00
TNFAIP8L1	-5,97E+00
MALL	-5,97E+00
RASA4	5,97E+00
VPS13C	5,96E+00
GFOD1	-5,96E+00
PDE10A	-5,95E+00
PAM	5,95E+00
ITPR2	-5,95E+00
RSU1	5,94E+00
SLC24A3	5,94E+00
SLC10A3	5,94E+00
PHF23	-5,93E+00
PDIA6	-5,92E+00
TTLL12	-5,91E+00
CDK2AP2	-5,91E+00
SGIP1	5,91E+00
WASHC2A	5,91E+00
TEAD3	5,91E+00
ARNT2	-5,90E+00
FBLIM1	5,90E+00
MRPL2	-5,90E+00
CDC42EP2	5,89E+00
ETS2	-5,89E+00
MCM2	-5,89E+00
CITED4	-5,89E+00
P4HA1	5,89E+00
IFI16	5,89E+00
SNRNP25	-5,89E+00
ST8SIA4	-5,89E+00
FBXL17	5,87E+00
FOXC1	5,87E+00
HIPK3	5,87E+00
SUV39H1	-5,87E+00
AIF1L	-5,87E+00
EBPL	-5,87E+00
SNX7	5,86E+00
NFIA	-5,86E+00
SLC8A1	5,86E+00
LACC1	5,86E+00
KLC1	5,86E+00
PDE3A	-5,85E+00
ACSL1	-5,85E+00
APLN	-5,85E+00
TM4SF1	-5,85E+00
MYO5A	5,84E+00
BCAR3	5,84E+00
TRIQK	5,84E+00
UNG	-5,84E+00
DLC1	5,84E+00
NAT10	-5,83E+00
IPMK	5,83E+00
RAB11FIP5	5,83E+00
AHNAK	5,83E+00
ANK3	-5,83E+00
NDRG1	5,82E+00
SLC20A2	5,82E+00
GNB4	5,82E+00
CD4	-5,81E+00
TMEM177	-5,81E+00
TTC38	-5,81E+00
EDC3	-5,81E+00
ADRA2A	5,80E+00
SH3RF2	5,80E+00
OSGIN2	5,80E+00
PREB	-5,80E+00
NOL4L	-5,80E+00
BAP1	-5,80E+00
DBP	5,79E+00
VSIR	5,79E+00
ARMC6	-5,79E+00
HARS1	-5,79E+00
TYMP	5,79E+00
MICU3	5,78E+00
FBXO32	5,77E+00
CLCN4	-5,76E+00
CHD7	-5,76E+00
LRMDA	5,76E+00
COL18A1	-5,76E+00
CEP72	-5,75E+00
MDC1	-5,75E+00
CFAP300	5,75E+00
HMCES	-5,74E+00
MBP	-5,74E+00
PRPF31	-5,74E+00
BPI	5,73E+00
FBLN5	5,73E+00
CRMP1	-5,73E+00
HVCN1	-5,73E+00
UBAC2	5,72E+00
SSH3	5,72E+00
MBNL1	5,71E+00
RBBP4	-5,71E+00
ITM2A	-5,71E+00
ATP6V1C1	5,71E+00
RRAGD	-5,70E+00
DTNB	-5,70E+00
FER	5,70E+00
AMPH	-5,70E+00
C12orf43	-5,70E+00
SPC24	-5,70E+00
TWNK	-5,70E+00
DOK6	5,69E+00
ITGB3	-5,69E+00
PDCD4	5,69E+00
SERPINH1	5,68E+00
POLE3	-5,68E+00
HNRNPAB	-5,68E+00
ADGRE5	5,67E+00
TES	5,67E+00
DNAJB4	5,67E+00
REEP3	5,66E+00
VPS16	-5,66E+00
GRPEL1	-5,66E+00
HEY2	-5,65E+00
TEK	-5,65E+00
KCNE3	-5,65E+00
MIS18A	-5,65E+00
KIAA1109	5,65E+00
SHROOM2	-5,65E+00
HMGB2	-5,64E+00
MDM4	5,64E+00
MNAT1	5,64E+00
PEG10	-5,64E+00
SHPK	-5,64E+00
DGKQ	5,63E+00
ALDH16A1	-5,63E+00
AQP3	-5,63E+00
F2RL1	-5,63E+00
TMEM94	-5,63E+00
SSBP3	-5,62E+00
UAP1L1	5,62E+00
SMIM12	-5,62E+00
PADI2	5,61E+00
SLIT2	5,61E+00
IL17RD	-5,61E+00
PLSCR4	5,60E+00
ARHGAP26	5,60E+00
SLC44A2	5,60E+00
GOT1	-5,60E+00
NUP93	-5,60E+00
GBP3	5,60E+00
ZHX1	5,59E+00
ALDH1A3	-5,59E+00
LSAMP	-5,59E+00
MAML3	-5,59E+00
CCDC122	5,58E+00
PBX3	5,58E+00
AURKB	-5,58E+00
ATP6AP2	5,58E+00
ELP5	-5,57E+00
RTKN	-5,57E+00
SMYD2	5,57E+00
GHR	-5,57E+00
ITGAV	5,57E+00
CTNNA1	5,57E+00
ARL6IP1	-5,56E+00
TTC14	5,56E+00
LSM7	-5,56E+00
NABP1	5,56E+00
FLT3LG	5,55E+00
CISH	-5,55E+00
MTUS1	-5,55E+00
PHTF2	5,55E+00
TCF21	-5,54E+00
OGDH	-5,54E+00
CLIC4	5,54E+00
GTF3C2	-5,54E+00
KIF1C	5,53E+00
MYH11	5,53E+00
EYA1	5,52E+00
HIPK2	-5,52E+00
VEGFC	5,52E+00
FRMD4B	-5,51E+00
EFNA5	5,51E+00
PDXP	-5,50E+00
PMPCA	-5,50E+00
PCSK5	-5,49E+00
CASC4	5,49E+00
RPUSD3	-5,49E+00
LGALS3	5,49E+00
ARL15	5,49E+00
NCAPD3	-5,49E+00
KDR	-5,49E+00
LSP1	-5,49E+00
SENP3	-5,48E+00
CUL4A	5,48E+00
FAHD1	-5,48E+00
CDH5	-5,48E+00
PQBP1	-5,47E+00
FAM76A	5,46E+00
PKNOX1	-5,45E+00
BASP1	5,45E+00
RBM4	-5,45E+00
SPRY4	-5,45E+00
DNAJC10	5,44E+00
CHMP2B	5,44E+00
STX3	5,44E+00
RUVBL2	-5,44E+00
ALG5	5,43E+00
TLR4	5,43E+00
ITPR1	5,43E+00
TST	-5,43E+00
SRSF9	-5,43E+00
ARHGAP35	5,43E+00
AMT	-5,43E+00
ERMAP	5,43E+00
TSPAN6	-5,42E+00
FANCA	-5,42E+00
PFKP	5,42E+00
IVNS1ABP	5,42E+00
CPLANE1	5,41E+00
BAMBI	5,41E+00
DCAKD	-5,41E+00
OAS1	-5,41E+00
CSF1	-5,41E+00
APEX2	-5,41E+00
UQCC3	-5,40E+00
POLH	5,40E+00
SDF2L1	-5,40E+00
TRIM28	-5,40E+00
ZDHHC1	5,40E+00
ZBTB9	-5,40E+00
CACNB1	5,39E+00
MNT	5,39E+00
PENK	5,39E+00
APC	5,39E+00
MYL6	5,39E+00
HNMT	5,39E+00
GORAB	5,39E+00
IMP4	-5,38E+00
COL11A1	5,38E+00
ADGRA2	5,38E+00
MYD88	-5,38E+00
EMP3	5,38E+00
IL18R1	-5,38E+00
SPTSSA	-5,38E+00
CDC20	-5,37E+00
BAG6	-5,37E+00
RPL26	5,37E+00
CYFIP2	-5,37E+00
NDUFV1	-5,37E+00
LMAN1	5,36E+00
WDR4	-5,36E+00
GLDC	-5,35E+00
ANO10	5,35E+00
GALNT12	5,35E+00
TNFAIP1	5,34E+00
PTPN2	5,33E+00
LMAN2	-5,33E+00
HNRNPL	-5,33E+00
TMEM108	-5,33E+00
MARVELD1	5,33E+00
CPNE3	5,33E+00
ALDH7A1	5,33E+00
HSPA2	-5,32E+00
RPL27A	5,32E+00
SPIN1	5,31E+00
TCEAL7	-5,31E+00
DDX51	-5,31E+00
PIK3C3	5,31E+00
LMAN2L	-5,31E+00
NR3C1	5,30E+00
WIPF1	5,30E+00
SOX9	-5,30E+00
DNAJB1	-5,30E+00
TESK1	5,30E+00
GSAP	5,30E+00
AIFM1	-5,29E+00
TTLL4	-5,29E+00
GUSB	-5,29E+00
PLK1	-5,29E+00
POLA2	-5,29E+00
ID1	-5,28E+00
FAM126A	5,28E+00
C1GALT1C1	5,27E+00
MCM4	-5,27E+00
MARK1	5,27E+00
TADA1	-5,27E+00
CLDN7	-5,26E+00
ADAM22	-5,26E+00
GNPDA1	-5,26E+00
BGN	5,26E+00
NFIX	5,26E+00
REST	5,26E+00
TSPAN14	-5,25E+00
SOX7	-5,25E+00
TMEM42	5,25E+00
USP8	5,24E+00
CHSY3	-5,23E+00
METAP2	5,23E+00
NPM1	5,23E+00
STX8	-5,23E+00
TMEM200A	5,22E+00
PDLIM4	5,22E+00
RAB23	5,22E+00
MYL12B	5,22E+00
TMCC3	-5,21E+00
GALNT1	5,21E+00
ZC3H7B	5,21E+00
KIF13B	-5,21E+00
KDM5B	5,21E+00
SSR4	5,20E+00
H3C12	-5,20E+00
DUSP2	5,20E+00
CX3CR1	5,20E+00
GTF2H1	5,20E+00
NPAS1	5,19E+00
BEND6	5,19E+00
CGNL1	-5,19E+00
GOT2	-5,19E+00
SFSWAP	-5,18E+00
PDE1A	-5,18E+00
CDIP1	-5,18E+00
SQSTM1	5,18E+00
CD200	-5,18E+00
SLC7A2	-5,17E+00
SEPTIN6	-5,17E+00
HPDL	-5,17E+00
AK1	-5,17E+00
RASGRP3	5,17E+00
CEMIP2	5,17E+00
ITGA2	5,16E+00
SINHCAF	-5,16E+00
TBL3	-5,16E+00
ADGRA3	-5,16E+00
ECHDC3	-5,15E+00
TMEM101	-5,15E+00
ACAP2	5,15E+00
CCND2	-5,15E+00
TSPO	5,15E+00
AMIGO3	-5,15E+00
HS3ST1	-5,14E+00
SELENBP1	-5,14E+00
CAPZA1	5,14E+00
STIP1	-5,14E+00
PALLD	5,14E+00
TBC1D20	5,12E+00
ST3GAL1	-5,12E+00
RTN4RL2	-5,12E+00
SEMA4G	-5,11E+00
FXR1	5,11E+00
DTNBP1	-5,11E+00
EBF1	5,11E+00
TIMM17B	-5,10E+00
PIGU	-5,10E+00
SPEF2	5,10E+00
RPS6KA2	5,09E+00
STAC	5,09E+00
CPEB2	5,09E+00
RILPL2	5,09E+00
BCL2L12	-5,08E+00
LZTFL1	5,08E+00
MRPL38	-5,08E+00
TMEM35A	-5,08E+00
SEPTIN2	5,08E+00
WBP2	-5,08E+00
MME	5,07E+00
KHK	-5,07E+00
MAP2K6	-5,07E+00
RBKS	-5,07E+00
ZNF668	5,07E+00
GRB10	-5,06E+00
TMEM9	-5,06E+00
CD109	5,05E+00
P3H2	-5,05E+00
TOP3A	-5,05E+00
SLC30A4	5,04E+00
UTRN	5,04E+00
PRKAR2A	-5,04E+00
EVC	5,04E+00
CDK10	-5,04E+00
AK4	5,04E+00
OSER1	5,03E+00
ECE2	-5,03E+00
RUVBL1	-5,03E+00
SLC35A4	-5,02E+00
TSEN34	-5,02E+00
CCDC86	-5,02E+00
FOXO1	-5,02E+00
CDH11	5,02E+00
TTC3	5,02E+00
PHRF1	-5,02E+00
PPP1R35	-5,01E+00
CHST1	-5,01E+00
IFIT2	5,01E+00
RAD23B	5,01E+00
MEGF9	-5,01E+00
ZSWIM4	5,01E+00
ATP1B3	5,01E+00
CTIF	5,00E+00
ARL6IP6	-5,00E+00
ELP4	-5,00E+00
SH3PXD2A	5,00E+00
CASP1	5,00E+00
SLC38A3	-5,00E+00
SHANK2	5,00E+00
FLRT3	-5,00E+00
DIRAS2	-4,99E+00
RDH11	-4,99E+00
COX15	-4,98E+00
DDX50	4,98E+00
AGK	-4,98E+00
TMEM45A	4,98E+00
ZMYND11	4,98E+00
LRIG3	4,98E+00
LRRC3	-4,97E+00
TMEM43	4,97E+00
TMTC4	-4,97E+00
WTIP	4,97E+00
ACTR10	4,97E+00
HMGN1	4,97E+00
TUBB2B	-4,96E+00
PPM1M	4,96E+00
VLDLR	4,96E+00
ATRX	4,96E+00
SNX8	-4,95E+00
FBLN1	4,95E+00
SLC8B1	-4,95E+00
CSNK1G3	4,95E+00
MRGPRF	4,95E+00
ITGA3	4,95E+00
SH3RF1	4,95E+00
SERP2	4,94E+00
PXYLP1	-4,94E+00
NUP214	-4,94E+00
NCKAP1	4,94E+00
ARFGEF1	4,94E+00
UBE2T	-4,94E+00
LGALSL	4,93E+00
STING1	4,93E+00
CDC45	-4,93E+00
KIFC1	-4,93E+00
ALDH1B1	4,93E+00
KIF18B	-4,93E+00
CAST	4,93E+00
FEZ1	-4,93E+00
ACLY	-4,93E+00
SLITRK6	4,92E+00
ABCA5	4,91E+00
BAIAP2L2	4,91E+00
SPATS2L	4,91E+00
POMC	-4,91E+00
LRRC15	4,91E+00
TCF7L1	4,91E+00
USP12	4,91E+00
CDC42BPA	4,91E+00
MAF	-4,90E+00
GGCX	-4,90E+00
NUCB2	4,90E+00
PLXNA3	4,89E+00
GINS1	-4,89E+00
RMDN2	4,89E+00
IKBIP	4,88E+00
RCAN3	4,88E+00
MON1B	-4,88E+00
ZNF91	4,87E+00
RPLP0	-4,87E+00
DVL3	4,87E+00
SRRT	-4,87E+00
AFAP1L2	-4,87E+00
SHISA9	4,86E+00
RRP9	-4,86E+00
SDR42E1	4,86E+00
KCNT2	-4,86E+00
CLTC	4,86E+00
SNN	-4,85E+00
B4GALT4	4,85E+00
TARS2	-4,84E+00
SOCS2	4,84E+00
SLC6A9	4,84E+00
SGSM3	-4,84E+00
SCG5	-4,84E+00
ARHGEF6	-4,83E+00
NUB1	4,83E+00
EPB41L1	4,83E+00
GNG10	4,83E+00
MVD	-4,83E+00
DEDD	-4,83E+00
EEF1D	-4,83E+00
BID	-4,83E+00
MSRB1	-4,83E+00
PRRC2B	-4,82E+00
ACACB	-4,82E+00
RAVER2	4,82E+00
ARMCX1	4,82E+00
ARHGAP12	4,82E+00
FLAD1	-4,81E+00
EIF5A	-4,81E+00
ODF3B	4,81E+00
ATG16L2	4,81E+00
USP34	4,80E+00
TNKS2	4,80E+00
PPIF	-4,79E+00
CZIB	-4,79E+00
DNAJB11	-4,79E+00
IL10RB	4,79E+00
FRMPD4	4,79E+00
FOSB	4,79E+00
FTH1	4,79E+00
SEC16B	-4,79E+00
THEMIS2	-4,78E+00
WDR44	4,78E+00
SLC43A1	-4,78E+00
NFRKB	-4,78E+00
IPO5	4,78E+00
ATP2B1	4,77E+00
SPOUT1	-4,76E+00
CYLD	4,76E+00
ERCC6L2	4,76E+00
RNFT1	-4,76E+00
FURIN	-4,76E+00
PPP4C	-4,76E+00
RNF6	4,75E+00
MRPL37	-4,75E+00
CXCL16	4,75E+00
FIG4	4,75E+00
CNOT8	4,74E+00
PNP	-4,74E+00
MCAM	-4,74E+00
SARM1	4,74E+00
MPP5	4,73E+00
CORO1C	4,73E+00
PTK7	4,73E+00
ITGB1BP1	4,72E+00
SCNN1A	-4,72E+00
ATP1A1	-4,72E+00
ABCA3	4,72E+00
NCOA3	4,72E+00
PCDHGA5	4,72E+00
WASHC3	4,71E+00
NEDD8	-4,71E+00
MTMR6	4,71E+00
RASSF9	4,71E+00
DDX3Y	4,71E+00
EEPD1	-4,71E+00
CD82	-4,71E+00
SNCA	-4,71E+00
CPNE7	4,71E+00
MARS2	-4,71E+00
PPM1G	-4,70E+00
ATP6V1E1	4,70E+00
MRPS28	-4,70E+00
MRM2	-4,70E+00
GATM	-4,70E+00
RALGAPA2	-4,70E+00
SUOX	-4,69E+00
RRAD	4,69E+00
CTTNBP2NL	4,69E+00
NLGN2	4,69E+00
ELOF1	-4,69E+00
ALG11	4,69E+00
PLTP	-4,69E+00
SH2D3C	-4,68E+00
PRMT2	4,68E+00
ZNRF2	4,68E+00
POLR3K	-4,68E+00
RABGAP1L	4,68E+00
PRKD3	4,67E+00
UBC	4,67E+00
CYP2J2	-4,67E+00
PPP6C	4,66E+00
DSEL	4,66E+00
PGAM5	-4,66E+00
AKAP1	-4,66E+00
RAB1A	4,66E+00
HTRA2	-4,66E+00
MLX	-4,65E+00
CMC2	-4,65E+00
GALNT14	4,65E+00
HINT2	-4,65E+00
WDFY2	-4,65E+00
DPM2	-4,65E+00
MEST	-4,65E+00
EGFR	4,64E+00
INTU	4,63E+00
TIMM8A	-4,63E+00
SLC24A1	4,63E+00
KIFC2	4,63E+00
CCDC68	-4,63E+00
CFAP97	4,63E+00
FAM222B	-4,63E+00
FEM1B	4,62E+00
DHDDS	-4,62E+00
EXOSC2	-4,62E+00
CCDC127	4,62E+00
CABLES1	-4,61E+00
GASK1B	-4,61E+00
P2RY6	4,61E+00
XRN1	4,61E+00
CCND3	-4,60E+00
ACD	-4,60E+00
SEZ6L2	4,60E+00
PCGF6	-4,60E+00
JAM2	4,60E+00
HNRNPD	-4,60E+00
RABGAP1	4,59E+00
AP1B1	-4,59E+00
ZBTB46	-4,59E+00
MIEF1	-4,59E+00
STOX2	-4,59E+00
GGPS1	4,59E+00
TENT5A	4,59E+00
SLC25A11	-4,59E+00
RFT1	-4,58E+00
ANPEP	-4,58E+00
SNRPB	-4,58E+00
TMEM176B	-4,58E+00
CCDC12	-4,57E+00
DHRS13	-4,56E+00
TOP3B	-4,56E+00
OAS3	-4,56E+00
SNTB2	4,56E+00
RERE	-4,56E+00
SMARCAD1	4,55E+00
SEC62	4,55E+00
ASL	-4,54E+00
COL9A3	-4,54E+00
SSBP2	4,54E+00
TRIR	-4,54E+00
PLEKHM2	4,54E+00
KIF5B	4,54E+00
MYO1C	4,53E+00
RCN1	4,53E+00
PAK2	4,53E+00
NT5C3B	-4,53E+00
FBLN2	4,53E+00
PRKCZ	-4,53E+00
POLG	-4,53E+00
GMPPB	-4,53E+00
PNMA2	4,53E+00
PURA	4,52E+00
SPCS2	4,52E+00
RANBP9	4,52E+00
RAB11B	-4,52E+00
UROD	-4,52E+00
CCAR2	-4,52E+00
MICU2	4,52E+00
ZBTB38	4,51E+00
IFNGR1	4,51E+00
ZC3HAV1L	4,51E+00
APOL6	4,51E+00
COQ8A	-4,51E+00
PDE6D	-4,51E+00
CYP2U1	4,50E+00
EFEMP2	4,50E+00
ZBTB4	4,50E+00
CHERP	-4,50E+00
GOPC	4,49E+00
CTPS2	-4,49E+00
FERMT1	-4,49E+00
TBRG4	-4,49E+00
ANXA5	4,48E+00
TMOD3	4,48E+00
DDX6	4,48E+00
TNRC6A	4,48E+00
SMARCA4	-4,48E+00
GTF3C5	-4,48E+00
RPS6KB2	-4,47E+00
SEC31A	4,47E+00
SLITRK1	4,47E+00
AGPAT5	-4,47E+00
KLHDC4	-4,47E+00
TRAPPC13	4,47E+00
ERLEC1	4,46E+00
DHCR24	-4,46E+00
KLF4	4,46E+00
CSRNP3	-4,46E+00
CCNG2	4,46E+00
LATS2	4,45E+00
TGIF2	-4,45E+00
CARD9	4,45E+00
RND2	-4,45E+00
GPR137C	-4,45E+00
CKAP4	4,45E+00
SLCO4C1	-4,44E+00
SUSD5	4,44E+00
FAM162B	-4,44E+00
ENTPD5	-4,44E+00
HSPE1	-4,43E+00
TRAIP	-4,43E+00
C4orf36	4,43E+00
CMTR1	-4,43E+00
ZNF703	-4,43E+00
LMTK2	-4,43E+00
B3GALNT2	4,43E+00
TACO1	-4,43E+00
CTSC	-4,43E+00
MFAP4	4,43E+00
WTAP	4,43E+00
PRSS35	4,43E+00
NME1	-4,42E+00
ZNF618	-4,42E+00
XPO6	4,42E+00
SH3YL1	4,42E+00
WHAMM	4,42E+00
KDM1A	-4,42E+00
PIGB	4,41E+00
DNAJC13	4,41E+00
TTC13	4,41E+00
RFX2	4,41E+00
SULT1E1	-4,41E+00
SOX11	-4,41E+00
MRTFB	4,41E+00
MFGE8	4,41E+00
WWC2	4,41E+00
ARL4A	4,40E+00
DESI1	-4,40E+00
NAGS	-4,40E+00
ADAMTS2	4,40E+00
TMEM88	-4,40E+00
L3MBTL2	-4,39E+00
SEMA4B	-4,39E+00
ACVR2A	4,39E+00
KLHL35	4,39E+00
PLAGL1	4,38E+00
CCDC190	4,38E+00
HYAL2	-4,38E+00
GSTT2	4,38E+00
MSL1	4,38E+00
PAN2	-4,38E+00
SLC25A26	4,38E+00
ARAP3	-4,38E+00
BOD1L1	4,38E+00
PRKCH	-4,38E+00
SIPA1L3	-4,37E+00
RASAL2	4,37E+00
ECM1	4,37E+00
CACNA1H	-4,37E+00
STOML2	-4,37E+00
SRP72	4,37E+00
PEG3	-4,37E+00
CCDC138	-4,37E+00
SEC11C	-4,36E+00
MANEAL	4,36E+00
G0S2	-4,36E+00
GPHN	-4,36E+00
SULF2	-4,35E+00
MRPS15	-4,35E+00
STAM2	4,35E+00
BRI3BP	-4,35E+00
LMNB2	-4,35E+00
LRPAP1	-4,35E+00
YAP1	4,35E+00
BVES	4,35E+00
DPH2	-4,35E+00
PIK3CA	4,35E+00
IFT57	4,35E+00
SLC39A13	4,35E+00
LIPA	-4,35E+00
TRIB2	-4,35E+00
MRPL49	-4,34E+00
UBL7	-4,34E+00
RPS25	4,34E+00
STX6	4,34E+00
RNF11	4,34E+00
BIRC6	4,34E+00
IP6K3	-4,34E+00
CFLAR	4,34E+00
PCDHGA1	4,33E+00
VPS53	-4,33E+00
MLLT3	4,33E+00
YPEL2	4,33E+00
ITSN1	-4,33E+00
SOBP	-4,33E+00
ADAMTS9	-4,33E+00
ARMCX3	4,32E+00
NDNF	4,32E+00
REPS1	-4,32E+00
SQLE	-4,32E+00
RCOR2	-4,32E+00
